ServiceID,DelayType,CauseCategory,MinutesLate
S2506080015,PRIMARY,TRACK,8
S2503040018,PRIMARY,SIGNAL,1
S2412060001,PRIMARY,POWER,1
S2412060001,REACTIONARY,EXTERNAL,4
S2407270012,PRIMARY,FLEET,17
S2407270012,REACTIONARY,OLE,1
S2503080018,PRIMARY,FLEET,5
S2503080018,REACTIONARY,EXTERNAL,10
S2412280071,PRIMARY,TRACK,15
S2506050028,PRIMARY,OPERATIONS,5
S2407150058,PRIMARY,WEATHER,1
S2412040069,PRIMARY,FLEET,3
S2410020037,PRIMARY,SIGNAL,12
S2412140039,PRIMARY,OPERATIONS,1
S2412140039,REACTIONARY,FLEET,4
S2410050026,PRIMARY,SIGNAL,5
S2504110042,PRIMARY,FLEET,8
S2504130084,PRIMARY,TRACK,3
S2406040070,PRIMARY,SIGNAL,16
S2406040070,REACTIONARY,WEATHER,1
S2407240081,PRIMARY,FLEET,17
S2407240081,REACTIONARY,OLE,3
S2410130078,PRIMARY,OPERATIONS,11
S2410140064,PRIMARY,FLEET,15
S2411190038,PRIMARY,WEATHER,4
S2408030035,PRIMARY,EXTERNAL,7
S2406230086,PRIMARY,TRACK,7
S2406230086,REACTIONARY,OPERATIONS,8
S2502150001,PRIMARY,OPERATIONS,13
S2503060077,PRIMARY,TRACK,11
S2503060077,REACTIONARY,WEATHER,4
S2503010031,PRIMARY,TRACK,4
S2506050024,PRIMARY,FLEET,9
S2506050024,REACTIONARY,WEATHER,7
S2409020022,PRIMARY,OPERATIONS,2
S2409020022,REACTIONARY,EXTERNAL,7
S2503050041,PRIMARY,FLEET,1
S2503050041,REACTIONARY,EXTERNAL,11
S2408130036,PRIMARY,TRACK,6
S2408130036,REACTIONARY,TRACK,1
S2409040058,PRIMARY,FLEET,8
S2506020068,PRIMARY,OPERATIONS,12
S2501290048,PRIMARY,FLEET,9
S2506100015,PRIMARY,TRACK,1
S2506100015,REACTIONARY,TRACK,1
S2412220023,PRIMARY,SIGNAL,15
S2506120058,PRIMARY,FLEET,27
S2407220058,PRIMARY,FLEET,14
S2407050104,PRIMARY,SIGNAL,15
S2407050104,REACTIONARY,FLEET,1
S2409190064,PRIMARY,SIGNAL,1
S2503290007,PRIMARY,WEATHER,3
S2504150083,PRIMARY,OPERATIONS,1
S2504150083,REACTIONARY,OPERATIONS,5
S2409090053,PRIMARY,TRACK,10
S2409090053,REACTIONARY,WEATHER,4
S2504160007,PRIMARY,TRACK,16
S2505010025,PRIMARY,FLEET,7
S2501300048,PRIMARY,TRACK,11
S2407190003,PRIMARY,TRACK,1
S2407190003,REACTIONARY,OLE,1
S2504030005,PRIMARY,TRACK,4
S2504050009,PRIMARY,FLEET,5
S2409260017,PRIMARY,TRACK,6
S2501030038,PRIMARY,FLEET,7
S2506050046,PRIMARY,TRACK,7
S2506050046,REACTIONARY,EXTERNAL,1
S2408020009,PRIMARY,FLEET,14
S2408020009,REACTIONARY,TRACK,1
S2412270066,PRIMARY,SIGNAL,17
S2502210059,PRIMARY,OPERATIONS,1
S2502210059,REACTIONARY,OLE,4
S2411150030,PRIMARY,OPERATIONS,2
S2411150030,REACTIONARY,FLEET,3
S2411050039,PRIMARY,FLEET,11
S2406290001,PRIMARY,FLEET,7
S2406290001,REACTIONARY,POWER,4
S2412110060,PRIMARY,OLE,8
S2412110060,REACTIONARY,POWER,6
S2505020032,PRIMARY,TRACK,18
S2502180098,PRIMARY,SIGNAL,10
S2504300005,PRIMARY,SIGNAL,18
S2408070026,PRIMARY,FLEET,1
S2505120050,PRIMARY,OPERATIONS,11
S2505120050,REACTIONARY,SIGNAL,13
S2504180047,PRIMARY,FLEET,5
S2407060124,PRIMARY,FLEET,11
S2406190010,PRIMARY,OPERATIONS,13
S2407300079,PRIMARY,FLEET,14
S2407300079,REACTIONARY,TRACK,8
S2406070043,PRIMARY,OLE,16
S2406070043,REACTIONARY,OPERATIONS,6
S2409110027,PRIMARY,FLEET,8
S2501290063,PRIMARY,OPERATIONS,6
S2501290063,REACTIONARY,WEATHER,1
S2505270024,PRIMARY,WEATHER,1
S2408160019,PRIMARY,OPERATIONS,13
S2408160019,REACTIONARY,OPERATIONS,5
S2408150047,PRIMARY,OPERATIONS,11
S2503090054,PRIMARY,OPERATIONS,13
S2503090054,REACTIONARY,OPERATIONS,11
S2505020040,PRIMARY,TRACK,12
S2503170030,PRIMARY,FLEET,8
S2503170030,REACTIONARY,TRACK,6
S2411300020,PRIMARY,FLEET,8
S2411300020,REACTIONARY,POWER,8
S2503080029,PRIMARY,TRACK,4
S2503080029,REACTIONARY,OLE,1
S2505120009,PRIMARY,SIGNAL,1
S2410220034,PRIMARY,TRACK,3
S2410220034,REACTIONARY,OLE,2
S2501020079,PRIMARY,OLE,7
S2501020079,REACTIONARY,OLE,1
S2505110046,PRIMARY,WEATHER,9
S2409050038,PRIMARY,TRACK,9
S2409050038,REACTIONARY,OLE,4
S2506010040,PRIMARY,FLEET,1
S2406270061,PRIMARY,SIGNAL,16
S2412300040,PRIMARY,EXTERNAL,9
S2410170040,PRIMARY,OPERATIONS,4
S2410170040,REACTIONARY,FLEET,11
S2502180017,PRIMARY,WEATHER,5
S2412290089,PRIMARY,FLEET,19
S2412290089,REACTIONARY,OLE,8
S2408300036,PRIMARY,TRACK,9
S2408300036,REACTIONARY,FLEET,6
S2412310033,PRIMARY,OLE,18
S2412310033,REACTIONARY,OLE,9
S2504090062,PRIMARY,POWER,2
S2411060050,PRIMARY,TRACK,17
S2406160012,PRIMARY,FLEET,6
S2501070072,PRIMARY,OPERATIONS,6
S2501070072,REACTIONARY,FLEET,5
S2409160000,PRIMARY,TRACK,1
S2408280031,PRIMARY,TRACK,1
S2506130001,PRIMARY,WEATHER,1
S2506130001,REACTIONARY,FLEET,7
S2504180041,PRIMARY,SIGNAL,4
S2502140024,PRIMARY,OLE,1
S2502240046,PRIMARY,TRACK,11
S2412090021,PRIMARY,WEATHER,10
S2501030022,PRIMARY,FLEET,12
S2506190034,PRIMARY,OPERATIONS,9
S2411230018,PRIMARY,SIGNAL,7
S2411230018,REACTIONARY,POWER,2
S2502230014,PRIMARY,FLEET,6
S2504180066,PRIMARY,FLEET,12
S2504180066,REACTIONARY,TRACK,1
S2412080072,PRIMARY,TRACK,12
S2412170073,PRIMARY,FLEET,13
S2412170073,REACTIONARY,OPERATIONS,15
S2406080036,PRIMARY,OPERATIONS,9
S2407230051,PRIMARY,OPERATIONS,8
S2410120080,PRIMARY,SIGNAL,11
S2408260011,PRIMARY,SIGNAL,11
S2410130041,PRIMARY,WEATHER,5
S2410130041,REACTIONARY,SIGNAL,1
S2407210043,PRIMARY,FLEET,5
S2409280001,PRIMARY,FLEET,11
S2409230003,PRIMARY,TRACK,1
S2504200036,PRIMARY,FLEET,12
S2504200036,REACTIONARY,OPERATIONS,1
S2504030015,PRIMARY,TRACK,12
S2504030015,REACTIONARY,FLEET,1
S2411290007,PRIMARY,OLE,5
S2409300011,PRIMARY,FLEET,1
S2502030022,PRIMARY,FLEET,8
S2411120002,PRIMARY,SIGNAL,14
S2407170003,PRIMARY,FLEET,12
S2407170003,REACTIONARY,OLE,5
S2412140044,PRIMARY,OPERATIONS,2
S2410120099,PRIMARY,TRACK,2
S2412240101,PRIMARY,OPERATIONS,13
S2409250048,PRIMARY,SIGNAL,8
S2502020039,PRIMARY,SIGNAL,1
S2502020039,REACTIONARY,TRACK,7
S2501160089,PRIMARY,FLEET,15
S2501160089,REACTIONARY,EXTERNAL,4
S2411140028,PRIMARY,OLE,4
S2411140028,REACTIONARY,OPERATIONS,12
S2412270040,PRIMARY,FLEET,1
S2412270040,REACTIONARY,SIGNAL,2
S2409030008,PRIMARY,FLEET,1
S2410200039,PRIMARY,FLEET,7
S2410200039,REACTIONARY,SIGNAL,1
S2504140088,PRIMARY,FLEET,13
S2406110004,PRIMARY,SIGNAL,1
S2406060047,PRIMARY,TRACK,16
S2410140014,PRIMARY,TRACK,1
S2410140014,REACTIONARY,OLE,10
S2503020068,PRIMARY,TRACK,10
S2406150037,PRIMARY,SIGNAL,3
S2408200061,PRIMARY,SIGNAL,15
S2506200012,PRIMARY,WEATHER,2
S2411190009,PRIMARY,TRACK,11
S2503150079,PRIMARY,FLEET,6
S2505180059,PRIMARY,FLEET,7
S2505180059,REACTIONARY,POWER,5
S2406210003,PRIMARY,TRACK,14
S2410160039,PRIMARY,OPERATIONS,11
S2503200041,PRIMARY,WEATHER,3
S2504300039,PRIMARY,TRACK,3
S2504300039,REACTIONARY,EXTERNAL,4
S2412180057,PRIMARY,OPERATIONS,12
S2412180057,REACTIONARY,SIGNAL,1
S2501130039,PRIMARY,OPERATIONS,1
S2501130039,REACTIONARY,OLE,15
S2412280006,PRIMARY,TRACK,14
S2412280006,REACTIONARY,EXTERNAL,5
S2506060044,PRIMARY,FLEET,1
S2501210036,PRIMARY,OPERATIONS,3
S2506270018,PRIMARY,TRACK,8
S2407220052,PRIMARY,POWER,17
S2506250056,PRIMARY,FLEET,1
S2501160001,PRIMARY,EXTERNAL,17
S2410030052,PRIMARY,OPERATIONS,11
S2410030052,REACTIONARY,EXTERNAL,15
S2506050020,PRIMARY,FLEET,22
S2501110017,PRIMARY,OLE,1
S2501110017,REACTIONARY,FLEET,1
S2506120091,PRIMARY,FLEET,4
S2506120091,REACTIONARY,OLE,4
S2506280018,PRIMARY,POWER,11
S2506280018,REACTIONARY,TRACK,3
S2410070105,PRIMARY,SIGNAL,3
S2504080007,PRIMARY,TRACK,18
S2504080007,REACTIONARY,EXTERNAL,11
S2408280037,PRIMARY,FLEET,4
S2501310014,PRIMARY,OPERATIONS,2
S2501310014,REACTIONARY,FLEET,10
S2506210075,PRIMARY,OPERATIONS,8
S2406190006,PRIMARY,POWER,11
S2406190006,REACTIONARY,POWER,9
S2505230039,PRIMARY,SIGNAL,11
S2407180071,PRIMARY,TRACK,21
S2504290040,PRIMARY,OPERATIONS,1
S2407100044,PRIMARY,FLEET,6
S2410070092,PRIMARY,FLEET,6
S2410070092,REACTIONARY,WEATHER,4
S2407080006,PRIMARY,SIGNAL,2
S2406160011,PRIMARY,WEATHER,11
S2407060059,PRIMARY,SIGNAL,16
S2407010047,PRIMARY,FLEET,1
S2506110028,PRIMARY,FLEET,14
S2412250065,PRIMARY,FLEET,21
S2412250065,REACTIONARY,OLE,1
S2503110067,PRIMARY,OPERATIONS,8
S2410250057,PRIMARY,WEATHER,1
S2410250057,REACTIONARY,TRACK,1
S2407310028,PRIMARY,OPERATIONS,5
S2505180049,PRIMARY,SIGNAL,10
S2505180049,REACTIONARY,TRACK,6
S2503200025,PRIMARY,TRACK,13
S2503200025,REACTIONARY,OLE,4
S2411110030,PRIMARY,OLE,12
S2411110030,REACTIONARY,SIGNAL,2
S2503170053,PRIMARY,SIGNAL,24
S2503170053,REACTIONARY,FLEET,1
S2506080065,PRIMARY,OPERATIONS,13
S2406030075,PRIMARY,WEATHER,11
S2406030075,REACTIONARY,OPERATIONS,4
S2502030016,PRIMARY,EXTERNAL,1
S2502030016,REACTIONARY,FLEET,11
S2506010022,PRIMARY,WEATHER,7
S2407310021,PRIMARY,OLE,1
S2504160002,PRIMARY,OPERATIONS,7
S2504200059,PRIMARY,OLE,2
S2506100036,PRIMARY,TRACK,6
S2411300021,PRIMARY,OPERATIONS,15
S2412090056,PRIMARY,OPERATIONS,2
S2411270046,PRIMARY,SIGNAL,12
S2505020003,PRIMARY,TRACK,4
S2502130050,PRIMARY,OLE,5
S2503030017,PRIMARY,SIGNAL,1
S2503030017,REACTIONARY,WEATHER,9
S2412070070,PRIMARY,TRACK,5
S2406220117,PRIMARY,FLEET,11
S2406220117,REACTIONARY,OPERATIONS,9
S2503170083,PRIMARY,FLEET,11
S2503170083,REACTIONARY,SIGNAL,1
S2506220081,PRIMARY,OPERATIONS,6
S2506220081,REACTIONARY,SIGNAL,14
S2502170085,PRIMARY,OLE,21
S2502170085,REACTIONARY,OLE,2
S2501140046,PRIMARY,FLEET,16
S2501140046,REACTIONARY,FLEET,10
S2407050100,PRIMARY,TRACK,23
S2407050100,REACTIONARY,EXTERNAL,12
S2503050045,PRIMARY,FLEET,1
S2407080081,PRIMARY,OPERATIONS,13
S2407080081,REACTIONARY,POWER,6
S2506010053,PRIMARY,FLEET,15
S2506010053,REACTIONARY,WEATHER,7
S2408050047,PRIMARY,SIGNAL,4
S2408050047,REACTIONARY,TRACK,1
S2412280019,PRIMARY,FLEET,1
S2412280019,REACTIONARY,OPERATIONS,1
S2506280022,PRIMARY,POWER,7
S2503120024,PRIMARY,OPERATIONS,8
S2503120024,REACTIONARY,OLE,10
S2407130055,PRIMARY,EXTERNAL,7
S2407130055,REACTIONARY,POWER,6
S2408040074,PRIMARY,TRACK,18
S2408040074,REACTIONARY,SIGNAL,6
S2409250021,PRIMARY,FLEET,23
S2409250021,REACTIONARY,OLE,13
S2502200010,PRIMARY,OPERATIONS,11
S2502200010,REACTIONARY,TRACK,6
S2411240092,PRIMARY,OPERATIONS,7
S2410310079,PRIMARY,FLEET,1
S2503130003,PRIMARY,OPERATIONS,1
S2504050027,PRIMARY,WEATHER,7
S2504300136,PRIMARY,TRACK,5
S2504300136,REACTIONARY,OPERATIONS,7
S2503250001,PRIMARY,TRACK,2
S2503250001,REACTIONARY,TRACK,1
S2502220002,PRIMARY,SIGNAL,1
S2505250025,PRIMARY,EXTERNAL,20
S2408040008,PRIMARY,FLEET,5
S2408040008,REACTIONARY,POWER,6
S2503250000,PRIMARY,POWER,8
S2503250000,REACTIONARY,TRACK,4
S2504060012,PRIMARY,FLEET,1
S2501200053,PRIMARY,TRACK,12
S2501200053,REACTIONARY,SIGNAL,1
S2408110061,PRIMARY,TRACK,6
S2502010002,PRIMARY,TRACK,7
S2501300027,PRIMARY,TRACK,13
S2506260027,PRIMARY,OPERATIONS,10
S2506260027,REACTIONARY,TRACK,12
S2505090017,PRIMARY,TRACK,1
S2505160033,PRIMARY,SIGNAL,1
S2502170081,PRIMARY,OLE,5
S2504300085,PRIMARY,FLEET,11
S2504300085,REACTIONARY,WEATHER,4
S2408110047,PRIMARY,SIGNAL,14
S2503250114,PRIMARY,FLEET,12
S2503250114,REACTIONARY,TRACK,11
S2407300074,PRIMARY,OPERATIONS,7
S2506230023,PRIMARY,TRACK,3
S2506230023,REACTIONARY,OLE,1
S2503240019,PRIMARY,SIGNAL,12
S2503240019,REACTIONARY,FLEET,3
S2501270045,PRIMARY,SIGNAL,8
S2407150043,PRIMARY,TRACK,12
S2407150043,REACTIONARY,FLEET,3
S2503310025,PRIMARY,FLEET,6
S2412180043,PRIMARY,SIGNAL,1
S2410090021,PRIMARY,SIGNAL,20
S2502110035,PRIMARY,TRACK,1
S2411140007,PRIMARY,FLEET,14
S2411140007,REACTIONARY,SIGNAL,1
S2502260094,PRIMARY,SIGNAL,11
S2406020017,PRIMARY,TRACK,6
S2504070081,PRIMARY,OPERATIONS,17
S2501060086,PRIMARY,TRACK,10
S2502010005,PRIMARY,FLEET,9
S2412190050,PRIMARY,FLEET,1
S2505010076,PRIMARY,FLEET,1
S2411300061,PRIMARY,FLEET,13
S2411300061,REACTIONARY,TRACK,1
S2407090067,PRIMARY,POWER,12
S2407090067,REACTIONARY,OLE,6
S2502190059,PRIMARY,OPERATIONS,10
S2502190059,REACTIONARY,WEATHER,1
S2505060006,PRIMARY,WEATHER,8
S2408100001,PRIMARY,OPERATIONS,16
S2502080017,PRIMARY,WEATHER,2
S2410010012,PRIMARY,FLEET,8
S2410010012,REACTIONARY,FLEET,9
S2408280055,PRIMARY,FLEET,1
S2408060029,PRIMARY,OPERATIONS,1
S2408060029,REACTIONARY,TRACK,16
S2407140064,PRIMARY,SIGNAL,12
S2407140064,REACTIONARY,OLE,7
S2503300012,PRIMARY,SIGNAL,1
S2407090088,PRIMARY,OLE,3
S2506110062,PRIMARY,WEATHER,14
S2409240042,PRIMARY,OPERATIONS,17
S2409240042,REACTIONARY,OLE,1
S2504180092,PRIMARY,OPERATIONS,8
S2504180092,REACTIONARY,POWER,1
S2407130015,PRIMARY,TRACK,10
S2505260027,PRIMARY,OPERATIONS,5
S2408040042,PRIMARY,OPERATIONS,3
S2408040042,REACTIONARY,OPERATIONS,1
S2409160029,PRIMARY,POWER,4
S2506020012,PRIMARY,OLE,1
S2506020012,REACTIONARY,POWER,1
S2410200056,PRIMARY,SIGNAL,17
S2410200056,REACTIONARY,FLEET,1
S2506130045,PRIMARY,WEATHER,1
S2409280061,PRIMARY,SIGNAL,4
S2409280061,REACTIONARY,POWER,5
S2410240024,PRIMARY,WEATHER,12
S2410240024,REACTIONARY,EXTERNAL,11
S2503160014,PRIMARY,OPERATIONS,14
S2503160014,REACTIONARY,EXTERNAL,13
S2408290000,PRIMARY,SIGNAL,9
S2410110085,PRIMARY,TRACK,5
S2410110085,REACTIONARY,EXTERNAL,4
S2501050092,PRIMARY,OPERATIONS,14
S2501050092,REACTIONARY,SIGNAL,10
S2506180028,PRIMARY,FLEET,14
S2506180028,REACTIONARY,FLEET,4
S2503250117,PRIMARY,OPERATIONS,10
S2410070004,PRIMARY,FLEET,9
S2410070004,REACTIONARY,SIGNAL,8
S2502110057,PRIMARY,TRACK,1
S2502110057,REACTIONARY,OLE,17
S2503050027,PRIMARY,FLEET,1
S2503130065,PRIMARY,FLEET,5
S2503130065,REACTIONARY,TRACK,1
S2411090095,PRIMARY,OLE,11
S2411090095,REACTIONARY,POWER,2
S2409070071,PRIMARY,SIGNAL,9
S2411050021,PRIMARY,FLEET,1
S2502130084,PRIMARY,TRACK,2
S2407050099,PRIMARY,FLEET,15
S2408250051,PRIMARY,FLEET,14
S2412270003,PRIMARY,TRACK,18
S2406080076,PRIMARY,TRACK,21
S2406080076,REACTIONARY,OLE,1
S2505060070,PRIMARY,OPERATIONS,14
S2505060070,REACTIONARY,WEATHER,12
S2504020030,PRIMARY,TRACK,7
S2410060011,PRIMARY,FLEET,14
S2501020025,PRIMARY,OPERATIONS,9
S2503060093,PRIMARY,WEATHER,8
S2503060093,REACTIONARY,SIGNAL,5
S2407130047,PRIMARY,OLE,14
S2407130047,REACTIONARY,FLEET,1
S2501130101,PRIMARY,TRACK,1
S2501130101,REACTIONARY,OPERATIONS,7
S2501150070,PRIMARY,TRACK,13
S2501150070,REACTIONARY,OPERATIONS,23
S2406120022,PRIMARY,OLE,10
S2406120022,REACTIONARY,TRACK,5
S2406020032,PRIMARY,TRACK,6
S2406020032,REACTIONARY,OLE,1
S2406170049,PRIMARY,TRACK,7
S2406170049,REACTIONARY,OLE,5
S2410260030,PRIMARY,SIGNAL,9
S2506280045,PRIMARY,TRACK,12
S2408070050,PRIMARY,TRACK,5
S2411110026,PRIMARY,TRACK,11
S2411110026,REACTIONARY,POWER,6
S2506120070,PRIMARY,FLEET,11
S2506170035,PRIMARY,SIGNAL,2
S2410220060,PRIMARY,OPERATIONS,2
S2410220060,REACTIONARY,TRACK,9
S2506200030,PRIMARY,SIGNAL,1
S2407080001,PRIMARY,OPERATIONS,1
S2505290068,PRIMARY,FLEET,1
S2505290068,REACTIONARY,FLEET,5
S2410050018,PRIMARY,TRACK,14
S2407220003,PRIMARY,SIGNAL,7
S2407220003,REACTIONARY,TRACK,1
S2505230058,PRIMARY,OLE,6
S2409040043,PRIMARY,OPERATIONS,5
S2409040043,REACTIONARY,FLEET,5
S2502080030,PRIMARY,FLEET,1
S2412100013,PRIMARY,OPERATIONS,4
S2410300027,PRIMARY,OLE,6
S2411240053,PRIMARY,SIGNAL,6
S2411240053,REACTIONARY,FLEET,1
S2502100091,PRIMARY,SIGNAL,1
S2502100091,REACTIONARY,WEATHER,4
S2409070041,PRIMARY,FLEET,7
S2410040041,PRIMARY,WEATHER,15
S2410040041,REACTIONARY,OLE,4
S2502100113,PRIMARY,SIGNAL,1
S2502100113,REACTIONARY,POWER,15
S2408160038,PRIMARY,SIGNAL,7
S2408160038,REACTIONARY,WEATHER,6
S2503260085,PRIMARY,TRACK,1
S2506060010,PRIMARY,OPERATIONS,4
S2503010018,PRIMARY,FLEET,7
S2503010018,REACTIONARY,OPERATIONS,2
S2409090014,PRIMARY,FLEET,13
S2506180092,PRIMARY,OLE,4
S2506180092,REACTIONARY,OPERATIONS,4
S2502190034,PRIMARY,FLEET,8
S2412230016,PRIMARY,EXTERNAL,6
S2412230016,REACTIONARY,OLE,7
S2504260047,PRIMARY,OPERATIONS,1
S2412020067,PRIMARY,OPERATIONS,9
S2412020067,REACTIONARY,WEATHER,9
S2409110025,PRIMARY,SIGNAL,2
S2505130046,PRIMARY,TRACK,3
S2408090053,PRIMARY,OPERATIONS,8
S2412020021,PRIMARY,EXTERNAL,8
S2412020021,REACTIONARY,SIGNAL,6
S2410020031,PRIMARY,FLEET,5
S2410020031,REACTIONARY,OLE,10
S2503270015,PRIMARY,OPERATIONS,22
S2503270015,REACTIONARY,SIGNAL,14
S2506030025,PRIMARY,OPERATIONS,12
S2506030025,REACTIONARY,WEATHER,11
S2412020059,PRIMARY,WEATHER,10
S2502120057,PRIMARY,FLEET,20
S2502120057,REACTIONARY,POWER,1
S2406260076,PRIMARY,SIGNAL,1
S2406260076,REACTIONARY,TRACK,3
S2503160074,PRIMARY,SIGNAL,13
S2412150069,PRIMARY,OPERATIONS,5
S2501170091,PRIMARY,TRACK,12
S2506100055,PRIMARY,WEATHER,3
S2412180066,PRIMARY,TRACK,3
S2412180066,REACTIONARY,TRACK,11
S2412150062,PRIMARY,TRACK,13
S2501040070,PRIMARY,FLEET,8
S2501040070,REACTIONARY,FLEET,8
S2503180089,PRIMARY,FLEET,7
S2503180089,REACTIONARY,OPERATIONS,1
S2502260074,PRIMARY,EXTERNAL,5
S2505180048,PRIMARY,SIGNAL,13
S2505180048,REACTIONARY,OLE,12
S2406130021,PRIMARY,SIGNAL,10
S2406160013,PRIMARY,FLEET,6
S2505120057,PRIMARY,SIGNAL,1
S2407180061,PRIMARY,OLE,7
S2504220040,PRIMARY,FLEET,1
S2504220040,REACTIONARY,SIGNAL,6
S2505040075,PRIMARY,SIGNAL,4
S2411030040,PRIMARY,TRACK,1
S2408050026,PRIMARY,SIGNAL,10
S2408050026,REACTIONARY,TRACK,6
S2409150038,PRIMARY,FLEET,14
S2501030059,PRIMARY,FLEET,1
S2501030059,REACTIONARY,OLE,1
S2504250063,PRIMARY,WEATHER,1
S2504250063,REACTIONARY,OLE,7
S2505040073,PRIMARY,OPERATIONS,10
S2505040073,REACTIONARY,OPERATIONS,1
S2410080001,PRIMARY,WEATHER,1
S2506100039,PRIMARY,SIGNAL,17
S2406260045,PRIMARY,FLEET,4
S2406260045,REACTIONARY,OLE,5
S2502160003,PRIMARY,OLE,16
S2501140044,PRIMARY,WEATHER,1
S2408240052,PRIMARY,TRACK,9
S2506230009,PRIMARY,SIGNAL,1
S2506150064,PRIMARY,TRACK,9
S2506150064,REACTIONARY,POWER,14
S2407040006,PRIMARY,EXTERNAL,1
S2407040006,REACTIONARY,OPERATIONS,4
S2503090039,PRIMARY,WEATHER,2
S2406130005,PRIMARY,FLEET,2
S2502250019,PRIMARY,TRACK,15
S2502250019,REACTIONARY,FLEET,1
S2412100038,PRIMARY,FLEET,11
S2412100038,REACTIONARY,OPERATIONS,1
S2407300073,PRIMARY,OPERATIONS,5
S2407300073,REACTIONARY,OLE,7
S2504240033,PRIMARY,EXTERNAL,12
S2504240033,REACTIONARY,SIGNAL,7
S2406270063,PRIMARY,FLEET,11
S2503220036,PRIMARY,SIGNAL,6
S2503220036,REACTIONARY,SIGNAL,1
S2505010028,PRIMARY,WEATHER,6
S2406070041,PRIMARY,OPERATIONS,14
S2502170036,PRIMARY,SIGNAL,20
S2412270070,PRIMARY,OPERATIONS,3
S2412270070,REACTIONARY,SIGNAL,1
S2501270096,PRIMARY,FLEET,12
S2501270096,REACTIONARY,EXTERNAL,1
S2504170049,PRIMARY,OPERATIONS,14
S2410280028,PRIMARY,POWER,3
S2504110024,PRIMARY,SIGNAL,1
S2410130098,PRIMARY,FLEET,14
S2410130098,REACTIONARY,WEATHER,2
S2412200031,PRIMARY,TRACK,10
S2501250028,PRIMARY,TRACK,1
S2501250070,PRIMARY,OPERATIONS,7
S2501250070,REACTIONARY,TRACK,5
S2506190062,PRIMARY,TRACK,4
S2506190062,REACTIONARY,WEATHER,19
S2411070022,PRIMARY,TRACK,20
S2411070022,REACTIONARY,FLEET,14
S2409300029,PRIMARY,FLEET,2
S2409300029,REACTIONARY,WEATHER,2
S2408280044,PRIMARY,OLE,2
S2409100039,PRIMARY,OPERATIONS,9
S2503080040,PRIMARY,FLEET,10
S2504010046,PRIMARY,OPERATIONS,17
S2504010046,REACTIONARY,EXTERNAL,1
S2409140002,PRIMARY,SIGNAL,13
S2409150017,PRIMARY,TRACK,6
S2409150017,REACTIONARY,TRACK,1
S2409180038,PRIMARY,EXTERNAL,9
S2409180038,REACTIONARY,OLE,4
S2411010015,PRIMARY,SIGNAL,12
S2504220060,PRIMARY,WEATHER,6
S2408190039,PRIMARY,OPERATIONS,21
S2408190039,REACTIONARY,SIGNAL,2
S2409180057,PRIMARY,SIGNAL,7
S2411140024,PRIMARY,TRACK,1
S2411140024,REACTIONARY,SIGNAL,1
S2504030052,PRIMARY,SIGNAL,1
S2504030052,REACTIONARY,SIGNAL,1
S2411250031,PRIMARY,FLEET,13
S2411250031,REACTIONARY,TRACK,4
S2503010054,PRIMARY,FLEET,13
S2502140016,PRIMARY,FLEET,6
S2502140016,REACTIONARY,WEATHER,9
S2411280069,PRIMARY,EXTERNAL,1
S2503220003,PRIMARY,FLEET,3
S2503140038,PRIMARY,POWER,6
S2410310014,PRIMARY,TRACK,6
S2409270059,PRIMARY,FLEET,1
S2407090080,PRIMARY,WEATHER,9
S2407180007,PRIMARY,TRACK,20
S2407180007,REACTIONARY,SIGNAL,1
S2409250037,PRIMARY,OPERATIONS,8
S2409250037,REACTIONARY,TRACK,6
S2411020001,PRIMARY,TRACK,13
S2411020001,REACTIONARY,POWER,11
S2502230021,PRIMARY,SIGNAL,6
S2407110022,PRIMARY,SIGNAL,10
S2407110022,REACTIONARY,TRACK,7
S2408110033,PRIMARY,OPERATIONS,8
S2412240044,PRIMARY,TRACK,10
S2412240044,REACTIONARY,POWER,3
S2503290016,PRIMARY,TRACK,1
S2503290016,REACTIONARY,POWER,7
S2410130048,PRIMARY,SIGNAL,19
S2410130048,REACTIONARY,OLE,1
S2409240058,PRIMARY,FLEET,1
S2506240030,PRIMARY,EXTERNAL,12
S2503050067,PRIMARY,SIGNAL,18
S2409300018,PRIMARY,FLEET,1
S2409300018,REACTIONARY,POWER,13
S2407090079,PRIMARY,TRACK,7
S2407090079,REACTIONARY,SIGNAL,7
S2506080055,PRIMARY,FLEET,4
S2506080055,REACTIONARY,OPERATIONS,4
S2506220071,PRIMARY,TRACK,7
S2504300117,PRIMARY,FLEET,6
S2504300117,REACTIONARY,TRACK,1
S2406250008,PRIMARY,WEATHER,8
S2409120010,PRIMARY,EXTERNAL,8
S2409120010,REACTIONARY,EXTERNAL,6
S2502060026,PRIMARY,OLE,18
S2502060026,REACTIONARY,WEATHER,7
S2502010078,PRIMARY,OPERATIONS,5
S2502100003,PRIMARY,WEATHER,1
S2412310023,PRIMARY,OLE,5
S2412310023,REACTIONARY,SIGNAL,1
S2409240010,PRIMARY,SIGNAL,17
S2408300032,PRIMARY,FLEET,7
S2504220026,PRIMARY,TRACK,11
S2504220026,REACTIONARY,SIGNAL,1
S2501200011,PRIMARY,OPERATIONS,12
S2501200011,REACTIONARY,FLEET,3
S2412110025,PRIMARY,WEATHER,15
S2412110025,REACTIONARY,SIGNAL,10
S2410200034,PRIMARY,TRACK,4
S2410200034,REACTIONARY,POWER,2
S2504300004,PRIMARY,TRACK,15
